,station_id,bikes_available,docks_available,time
61714413,62,0,14,2015-01-16 19:42:02
61740134,62,7,9,2015-02-03 16:24:02
61815118,62,12,4,2015-03-27 19:11:02
61815119,62,11,5,2015-03-27 19:12:01
61815132,62,10,6,2015-03-27 19:25:02
61815198,62,9,7,2015-03-27 20:31:02
61815202,62,8,8,2015-03-27 20:35:02
61825033,62,12,2,2015-04-03 16:28:02
61935404,62,12,5,2015-06-19 15:25:03
62157199,63,13,4,2014-11-21 16:10:03
62157214,63,12,5,2014-11-21 16:25:01
62157251,63,11,6,2014-11-21 17:02:02
62157258,63,10,7,2014-11-21 17:09:04
62157263,63,8,9,2014-11-21 17:14:02
62157283,63,6,11,2014-11-21 17:34:03
62157290,63,5,12,2014-11-21 17:41:01
62157311,63,3,14,2014-11-21 18:02:03
62157319,63,2,15,2014-11-21 18:10:04
62157373,63,1,16,2014-11-21 19:04:02
62239435,63,0,9,2015-01-17 19:01:02
62239436,63,0,10,2015-01-17 19:02:02
62265132,63,12,4,2015-02-04 15:19:02
62775612,64,6,7,2015-01-27 18:03:02
62867535,64,11,2,2015-04-01 15:11:02
62867602,64,8,5,2015-04-01 16:18:02
62867615,64,7,6,2015-04-01 16:31:03
62867678,64,5,8,2015-04-01 17:34:02
62939238,64,12,1,2015-05-21 12:57:02
63090110,65,10,2,2014-09-03 15:52:02
63090111,65,11,1,2014-09-03 15:53:02
63460208,65,1,11,2015-05-19 16:44:02
63460209,65,4,8,2015-05-19 16:45:02
63460211,65,5,7,2015-05-19 16:47:02
63473113,65,12,0,2015-05-28 15:49:02
63658507,66,18,0,2014-10-05 14:28:02
63803835,66,0,13,2015-01-14 13:00:02
63803852,66,1,13,2015-01-14 13:17:02
63803855,66,2,12,2015-01-14 13:20:02
63803859,66,4,12,2015-01-14 13:24:02
63803960,66,3,13,2015-01-14 15:05:02
63804037,66,0,15,2015-01-14 16:22:02
63809401,66,0,16,2015-01-18 09:46:02
63810948,66,1,15,2015-01-19 11:33:02
63874027,66,3,12,2015-03-04 06:55:02
64055691,66,14,2,2015-07-08 21:16:02
64055734,66,15,1,2015-07-08 21:59:02
64056227,66,13,3,2015-07-09 06:12:02
64056293,66,12,4,2015-07-09 07:18:02
64056447,66,11,5,2015-07-09 09:52:02
64056455,66,10,6,2015-07-09 10:00:02
64056840,66,9,7,2015-07-09 16:25:02
64056864,66,8,8,2015-07-09 16:49:03
64056878,66,7,9,2015-07-09 17:03:02
64194947,67,9,15,2014-10-14 12:05:02
64194952,67,6,18,2014-10-14 12:10:02
64194960,67,5,19,2014-10-14 12:18:02
64194987,67,4,20,2014-10-14 12:45:03
64194989,67,3,21,2014-10-14 12:47:02
64195036,67,7,17,2014-10-14 13:34:02
64195310,67,2,22,2014-10-14 18:08:03
64195316,67,1,23,2014-10-14 18:14:03
64195320,67,0,24,2014-10-14 18:18:03
64208085,67,2,12,2014-10-23 15:03:03
64208086,67,3,11,2014-10-23 15:04:03
64208087,67,3,10,2014-10-23 15:05:03
64208088,67,6,8,2014-10-23 15:06:02
64208091,67,5,9,2014-10-23 15:09:03
64208096,67,6,6,2014-10-23 15:14:04
64208097,67,8,5,2014-10-23 15:15:02
64208098,67,10,3,2014-10-23 15:16:02
64208099,67,10,2,2014-10-23 15:17:03
64208101,67,11,0,2014-10-23 15:19:03
64208102,67,14,0,2014-10-23 15:20:03
64208104,67,13,1,2014-10-23 15:22:02
64225370,67,14,10,2014-11-04 15:12:03
64333674,67,4,7,2015-01-18 20:36:02
64491227,67,21,4,2015-05-08 10:17:03
64491328,67,24,1,2015-05-08 11:58:02
64491342,67,25,0,2015-05-08 12:12:02
64538746,67,22,3,2015-06-10 15:00:02
64564760,67,5,17,2015-06-28 16:34:02
64564761,67,12,12,2015-06-28 16:35:01
64564762,67,13,9,2015-06-28 16:36:02
64564763,67,13,4,2015-06-28 16:37:02
64564765,67,14,3,2015-06-28 16:39:02
64564780,67,22,1,2015-06-28 16:54:02
64663734,68,4,13,2014-09-05 13:47:02
64663747,68,3,14,2014-09-05 14:00:03
64670958,68,9,7,2014-09-10 14:11:02
65172870,68,14,2,2015-08-26 12:20:02
65456599,69,0,18,2015-03-12 10:58:02
65456606,69,0,17,2015-03-12 11:05:02
65456608,69,1,17,2015-03-12 11:07:02
65456617,69,2,16,2015-03-12 11:16:02
65965977,70,2,14,2015-03-02 12:33:02
65971476,70,16,0,2015-03-06 08:12:02
65980166,70,3,13,2015-03-12 10:02:02
65980167,70,4,12,2015-03-12 10:03:02
65980170,70,5,11,2015-03-12 10:06:02
65980171,70,6,10,2015-03-12 10:07:02
65980217,70,7,9,2015-03-12 10:53:02
66180081,70,8,8,2015-07-29 15:36:02
66180108,70,9,7,2015-07-29 16:03:02
66217501,70,8,7,2015-08-24 16:45:02
66217502,70,9,6,2015-08-24 16:46:02
66217505,70,10,5,2015-08-24 16:49:02
66217506,70,13,2,2015-08-24 16:50:02
66217508,70,14,1,2015-08-24 16:52:02
66217509,70,15,0,2015-08-24 16:53:02
66217538,70,12,3,2015-08-24 17:22:02
66217539,70,11,4,2015-08-24 17:23:02
66217579,70,12,4,2015-08-24 18:03:02
66217581,70,15,1,2015-08-24 18:05:02
66217595,70,14,2,2015-08-24 18:19:02
66303515,71,18,0,2014-10-24 06:41:02
66330864,71,15,1,2014-11-12 06:34:02
66336680,71,0,2,2014-11-16 07:35:02
66361119,71,16,2,2014-12-03 06:54:01
66396151,71,1,1,2014-12-27 14:59:02
66396162,71,2,0,2014-12-27 15:10:01
66396380,71,1,2,2014-12-27 18:48:02
66396412,71,0,3,2014-12-27 19:20:02
66492227,71,17,1,2015-03-04 08:20:02
66596089,71,2,15,2015-05-15 15:07:01
66777436,72,17,4,2014-09-19 18:15:03
66783175,72,18,3,2014-09-23 17:54:02
66783177,72,19,2,2014-09-23 17:56:03
66783182,72,20,1,2014-09-23 18:01:02
66791206,72,12,8,2014-09-29 07:45:03
66791228,72,11,9,2014-09-29 08:07:02
66791301,72,9,10,2014-09-29 09:20:03
66791305,72,8,11,2014-09-29 09:24:03
66791321,72,5,13,2014-09-29 09:40:03
66791322,72,4,14,2014-09-29 09:41:02
66791325,72,6,12,2014-09-29 09:44:02
66791336,72,4,13,2014-09-29 09:55:03
66791341,72,3,14,2014-09-29 10:00:03
66791351,72,1,16,2014-09-29 10:10:02
66791352,72,1,17,2014-09-29 10:11:03
66791354,72,0,20,2014-09-29 10:13:03
66832213,72,21,0,2014-10-27 19:17:02
66951555,72,1,11,2015-01-18 16:42:02
66951556,72,0,12,2015-01-18 16:43:03
66951557,72,1,12,2015-01-18 16:44:02
66984848,72,14,6,2015-02-10 19:36:02
66984908,72,16,4,2015-02-10 20:36:02
66984917,72,17,3,2015-02-10 20:45:03
66985741,72,6,14,2015-02-11 10:29:02
66985748,72,5,15,2015-02-11 10:36:02
66985749,72,3,17,2015-02-11 10:37:02
66985808,72,2,18,2015-02-11 11:36:02
66985922,72,1,19,2015-02-11 13:30:01
66985975,72,0,19,2015-02-11 14:23:02
66986184,72,10,9,2015-02-11 17:52:02
66986185,72,11,8,2015-02-11 17:53:02
66986201,72,12,7,2015-02-11 18:09:03
66986212,72,13,6,2015-02-11 18:20:02
66986215,72,14,5,2015-02-11 18:23:02
66986219,72,15,4,2015-02-11 18:27:02
66986226,72,16,3,2015-02-11 18:34:02
66986228,72,17,2,2015-02-11 18:36:02
67300859,73,0,13,2014-09-19 14:55:02
67300860,73,1,12,2014-09-19 14:56:01
67316251,73,14,0,2014-09-30 07:27:02
67477472,73,0,0,2015-01-20 06:56:02
67477491,73,0,1,2015-01-20 07:15:02
67477570,73,0,2,2015-01-20 08:34:02
67515328,73,5,8,2015-02-15 13:55:02
67753651,73,3,10,2015-08-02 22:47:02
67754033,73,2,11,2015-08-03 05:09:03
67780520,73,1,9,2015-08-21 15:09:02
67851298,74,14,6,2014-10-10 15:09:03
67851300,74,13,7,2014-10-10 15:11:02
67851302,74,12,8,2014-10-10 15:13:03
67851314,74,11,9,2014-10-10 15:25:02
67851320,74,10,10,2014-10-10 15:31:03
67851328,74,9,11,2014-10-10 15:39:03
67851458,74,15,5,2014-10-10 17:49:02
67851468,74,16,4,2014-10-10 17:59:02
67851474,74,17,3,2014-10-10 18:05:02
67857090,74,8,12,2014-10-14 15:41:02
67857120,74,5,15,2014-10-14 16:11:03
67857123,74,2,18,2014-10-14 16:14:02
67857128,74,3,17,2014-10-14 16:19:02
68143571,74,21,0,2015-05-01 18:25:02
68358706,75,18,0,2014-09-29 08:50:04
68471026,75,8,9,2014-12-16 09:03:02
68471047,75,9,8,2014-12-16 09:24:03
68471048,75,10,7,2014-12-16 09:25:03
68471050,75,11,6,2014-12-16 09:27:02
68515609,75,0,16,2015-01-16 08:21:02
68515611,75,1,15,2015-01-16 08:23:01
68515666,75,2,14,2015-01-16 09:18:02
68515672,75,3,13,2015-01-16 09:24:02
68515680,75,4,12,2015-01-16 09:32:02
68515924,75,5,11,2015-01-16 13:36:02
68522059,75,0,7,2015-01-20 19:51:02
68522060,75,0,8,2015-01-20 19:52:02
68586601,75,16,1,2015-03-06 15:36:03
68586603,75,15,2,2015-03-06 15:38:02
68657019,75,17,0,2015-04-24 16:50:02
68868545,76,18,0,2014-09-19 19:06:02
69199354,76,13,3,2015-05-07 16:51:02
69199366,76,14,2,2015-05-07 17:03:02
69199367,76,12,4,2015-05-07 17:04:02
69199374,76,11,5,2015-05-07 17:11:02
69199377,76,9,7,2015-05-07 17:14:02
69199383,76,8,8,2015-05-07 17:20:02
69199388,76,7,9,2015-05-07 17:25:02
69199407,76,5,11,2015-05-07 17:44:02
69199413,76,4,12,2015-05-07 17:50:01
69199449,76,3,13,2015-05-07 18:26:02
69199452,76,2,14,2015-05-07 18:29:01
69372967,77,26,0,2014-09-05 14:47:02
69410686,77,7,17,2014-10-02 15:47:02
69512922,77,4,20,2014-12-12 15:53:02
69512934,77,3,21,2014-12-12 16:05:03
69513024,77,10,14,2014-12-12 17:35:02
69513031,77,11,13,2014-12-12 17:42:02
69513037,77,9,15,2014-12-12 17:48:04
69513086,77,12,12,2014-12-12 18:37:04
69514851,77,2,22,2014-12-14 00:02:03
69551705,77,13,11,2015-01-08 14:32:02
69551707,77,14,10,2015-01-08 14:34:02
69563499,77,1,19,2015-01-16 19:06:02
69563501,77,1,18,2015-01-16 19:08:02
69566159,77,0,18,2015-01-18 15:26:02
69566160,77,0,19,2015-01-18 15:27:02
69566161,77,0,20,2015-01-18 15:28:02
69590503,77,6,19,2015-02-04 13:11:02
69662485,77,20,4,2015-03-26 13:56:02
69662540,77,21,3,2015-03-26 14:51:02
69662582,77,17,7,2015-03-26 15:33:01
69753384,77,0,25,2015-05-28 19:39:03
70202162,80,2,12,2015-04-06 17:32:02
70285101,80,6,7,2015-06-03 10:48:02
70285103,80,4,9,2015-06-03 10:50:02
70448904,82,13,1,2014-09-26 09:17:03
70448906,82,14,0,2014-09-26 09:19:02
70466527,82,5,8,2014-10-08 15:04:03
70466531,82,11,2,2014-10-08 15:08:02
70478047,82,4,9,2014-10-16 15:04:03
70478048,82,5,7,2014-10-16 15:05:02
70495350,82,4,8,2014-10-28 15:30:02
70613025,82,0,5,2015-01-18 09:06:02
70613027,82,0,6,2015-01-18 09:08:02
70647546,82,6,7,2015-02-11 08:28:02
70647552,82,7,6,2015-02-11 08:34:02
70647594,82,8,5,2015-02-11 09:16:02
70647605,82,12,1,2015-02-11 09:27:02
70647606,82,13,0,2015-02-11 09:28:02
70681271,82,3,10,2015-03-06 18:35:02
70779036,82,0,13,2015-05-13 19:45:03
70791711,82,12,0,2015-05-22 15:00:02
70791714,82,10,2,2015-05-22 15:03:02
70791715,82,9,3,2015-05-22 15:04:02
70791718,82,8,4,2015-05-22 15:07:02
70791721,82,8,3,2015-05-22 15:10:02
70791752,82,7,4,2015-05-22 15:41:02
70791758,82,9,2,2015-05-22 15:47:02
70791812,82,10,1,2015-05-22 16:41:02
70791891,82,6,5,2015-05-22 18:00:02
70791898,82,5,6,2015-05-22 18:07:03
70791908,82,4,7,2015-05-22 18:17:02
70791916,82,3,8,2015-05-22 18:25:02
70791926,82,2,9,2015-05-22 18:35:02
70791964,82,1,10,2015-05-22 19:13:02
70791970,82,1,12,2015-05-22 19:19:02
70871466,82,1,4,2015-07-17 07:07:02
70871510,82,2,3,2015-07-17 07:51:02
70909206,82,6,6,2015-08-12 13:05:02
70909409,82,7,5,2015-08-12 16:28:03
70909470,82,2,10,2015-08-12 17:29:02
70909499,82,1,11,2015-08-12 17:58:02
70909509,82,0,12,2015-08-12 18:08:02
71132540,83,3,10,2015-01-15 12:38:02
71132541,83,2,11,2015-01-15 12:39:02
71132665,83,1,12,2015-01-15 14:43:02
71133980,83,1,14,2015-01-16 12:38:02
71305429,83,6,8,2015-05-15 17:55:02
71486687,84,15,0,2014-09-19 19:34:03
71486688,84,14,1,2014-09-19 19:35:03
71657968,84,3,10,2015-01-16 18:43:02
71657969,84,5,8,2015-01-16 18:44:02
71662241,84,0,7,2015-01-19 17:56:03
71904987,84,6,7,2015-07-07 16:20:02
